schid,schname,keyword,keynum,monthorweek,index
9,youngstown state university,youngstown,6,2014-06-01 - 2014-06-07,75
9,youngstown state university,youngstown,6,2014-06-08 - 2014-06-14,72
9,youngstown state university,youngstown,6,2014-06-15 - 2014-06-21,71
9,youngstown state university,youngstown,6,2014-06-22 - 2014-06-28,70
9,youngstown state university,youngstown,6,2014-06-29 - 2014-07-05,75
9,youngstown state university,youngstown,6,2014-07-06 - 2014-07-12,73
9,youngstown state university,youngstown,6,2014-07-13 - 2014-07-19,74
9,youngstown state university,youngstown,6,2014-07-20 - 2014-07-26,76
9,youngstown state university,youngstown,6,2014-07-27 - 2014-08-02,75
9,youngstown state university,youngstown,6,2014-08-03 - 2014-08-09,73
9,youngstown state university,youngstown,6,2014-08-10 - 2014-08-16,73
9,youngstown state university,youngstown,6,2014-08-17 - 2014-08-23,74
9,youngstown state university,youngstown,6,2014-08-24 - 2014-08-30,76
9,youngstown state university,youngstown,6,2014-08-31 - 2014-09-06,69
9,youngstown state university,youngstown,6,2014-09-07 - 2014-09-13,71
9,youngstown state university,youngstown,6,2014-09-14 - 2014-09-20,68
9,youngstown state university,youngstown,6,2014-09-21 - 2014-09-27,68
9,youngstown state university,youngstown,6,2014-09-28 - 2014-10-04,73
9,youngstown state university,youngstown,6,2014-10-05 - 2014-10-11,71
9,youngstown state university,youngstown,6,2014-10-12 - 2014-10-18,68
9,youngstown state university,youngstown,6,2014-10-19 - 2014-10-25,69
9,youngstown state university,youngstown,6,2014-10-26 - 2014-11-01,70
9,youngstown state university,youngstown,6,2014-11-02 - 2014-11-08,69
9,youngstown state university,youngstown,6,2014-11-09 - 2014-11-15,70
9,youngstown state university,youngstown,6,2014-11-16 - 2014-11-22,72
9,youngstown state university,youngstown,6,2014-11-23 - 2014-11-29,69
9,youngstown state university,youngstown,6,2014-11-30 - 2014-12-06,67
9,youngstown state university,youngstown,6,2014-12-07 - 2014-12-13,76
9,youngstown state university,youngstown,6,2014-12-14 - 2014-12-20,98
9,youngstown state university,youngstown,6,2014-12-21 - 2014-12-27,76
9,youngstown state university,youngstown,6,2014-12-28 - 2015-01-03,79
9,youngstown state university,youngstown,6,2015-01-04 - 2015-01-10,77
9,youngstown state university,youngstown,6,2015-01-11 - 2015-01-17,72
9,youngstown state university,youngstown,6,2015-01-18 - 2015-01-24,75
9,youngstown state university,youngstown,6,2015-01-25 - 2015-01-31,70
9,youngstown state university,youngstown,6,2015-02-01 - 2015-02-07,75
9,youngstown state university,youngstown,6,2015-02-08 - 2015-02-14,72
9,youngstown state university,youngstown,6,2015-02-15 - 2015-02-21,74
9,youngstown state university,youngstown,6,2015-02-22 - 2015-02-28,71
9,youngstown state university,youngstown,6,2015-03-01 - 2015-03-07,68
9,youngstown state university,youngstown,6,2015-03-08 - 2015-03-14,70
9,youngstown state university,youngstown,6,2015-03-15 - 2015-03-21,72
9,youngstown state university,youngstown,6,2015-03-22 - 2015-03-28,71
9,youngstown state university,youngstown,6,2015-03-29 - 2015-04-04,74
9,youngstown state university,youngstown,6,2015-04-05 - 2015-04-11,68
9,youngstown state university,youngstown,6,2015-04-12 - 2015-04-18,71
9,youngstown state university,youngstown,6,2015-04-19 - 2015-04-25,74
9,youngstown state university,youngstown,6,2015-04-26 - 2015-05-02,69
9,youngstown state university,youngstown,6,2015-05-03 - 2015-05-09,71
9,youngstown state university,youngstown,6,2015-05-10 - 2015-05-16,74
9,youngstown state university,youngstown,6,2015-05-17 - 2015-05-23,76
9,youngstown state university,youngstown,6,2015-05-24 - 2015-05-30,73
9,youngstown state university,youngstown,6,2015-05-31 - 2015-06-06,77
9,youngstown state university,youngstown,6,2015-06-07 - 2015-06-13,80
9,youngstown state university,youngstown,6,2015-06-14 - 2015-06-20,76
9,youngstown state university,youngstown,6,2015-06-21 - 2015-06-27,79
9,youngstown state university,youngstown,6,2015-06-28 - 2015-07-04,84
9,youngstown state university,youngstown,6,2015-07-05 - 2015-07-11,82
9,youngstown state university,youngstown,6,2015-07-12 - 2015-07-18,79
9,youngstown state university,youngstown,6,2015-07-19 - 2015-07-25,79
9,youngstown state university,youngstown,6,2015-07-26 - 2015-08-01,83
9,youngstown state university,youngstown,6,2015-08-02 - 2015-08-08,86
9,youngstown state university,youngstown,6,2015-08-09 - 2015-08-15,81
9,youngstown state university,youngstown,6,2015-08-16 - 2015-08-22,83
9,youngstown state university,youngstown,6,2015-08-23 - 2015-08-29,80
9,youngstown state university,youngstown,6,2015-08-30 - 2015-09-05,90
9,youngstown state university,youngstown,6,2015-09-06 - 2015-09-12,83
9,youngstown state university,youngstown,6,2015-09-13 - 2015-09-19,80
9,youngstown state university,youngstown,6,2015-09-20 - 2015-09-26,76
9,youngstown state university,youngstown,6,2015-09-27 - 2015-10-03,79
9,youngstown state university,youngstown,6,2015-10-04 - 2015-10-10,82
9,youngstown state university,youngstown,6,2015-10-11 - 2015-10-17,80
9,youngstown state university,youngstown,6,2015-10-18 - 2015-10-24,82
9,youngstown state university,youngstown,6,2015-10-25 - 2015-10-31,81
9,youngstown state university,youngstown,6,2015-11-01 - 2015-11-07,79
9,youngstown state university,youngstown,6,2015-11-08 - 2015-11-14,75
9,youngstown state university,youngstown,6,2015-11-15 - 2015-11-21,79
9,youngstown state university,youngstown,6,2015-11-22 - 2015-11-28,75
9,youngstown state university,youngstown,6,2015-11-29 - 2015-12-05,70
9,youngstown state university,youngstown,6,2015-12-06 - 2015-12-12,67
9,youngstown state university,youngstown,6,2015-12-13 - 2015-12-19,69
9,youngstown state university,youngstown,6,2015-12-20 - 2015-12-26,68
9,youngstown state university,youngstown,6,2015-12-27 - 2016-01-02,77
9,youngstown state university,youngstown,6,2016-01-03 - 2016-01-09,72
9,youngstown state university,youngstown,6,2016-01-10 - 2016-01-16,69
9,youngstown state university,youngstown,6,2016-01-17 - 2016-01-23,74
9,youngstown state university,youngstown,6,2016-01-24 - 2016-01-30,70
9,youngstown state university,youngstown,6,2016-01-31 - 2016-02-06,74
9,youngstown state university,youngstown,6,2016-02-07 - 2016-02-13,72
9,youngstown state university,youngstown,6,2016-02-14 - 2016-02-20,75
9,youngstown state university,youngstown,6,2016-02-21 - 2016-02-27,68
9,youngstown state university,youngstown,6,2016-02-28 - 2016-03-05,70
9,youngstown state university,youngstown,6,2016-03-06 - 2016-03-12,69
9,youngstown state university,youngstown,6,2016-03-13 - 2016-03-19,80
9,youngstown state university,youngstown,6,2016-03-20 - 2016-03-26,71
11,yti career institute - york,yti.edu,2,2013-03-31 - 2013-04-06,46
11,yti career institute - york,yti.edu,2,2013-04-07 - 2013-04-13,46
11,yti career institute - york,yti.edu,2,2013-04-14 - 2013-04-20,46
11,yti career institute - york,yti.edu,2,2013-04-21 - 2013-04-27,46
11,yti career institute - york,yti.edu,2,2013-04-28 - 2013-05-04,46
11,yti career institute - york,yti.edu,2,2013-05-05 - 2013-05-11,46
11,yti career institute - york,yti.edu,2,2013-05-12 - 2013-05-18,47
11,yti career institute - york,yti.edu,2,2013-05-19 - 2013-05-25,46
11,yti career institute - york,yti.edu,2,2013-05-26 - 2013-06-01,49
11,yti career institute - york,yti.edu,2,2013-06-02 - 2013-06-08,47
11,yti career institute - york,yti.edu,2,2013-06-09 - 2013-06-15,47
11,yti career institute - york,yti.edu,2,2013-06-16 - 2013-06-22,47
11,yti career institute - york,yti.edu,2,2013-06-23 - 2013-06-29,47
11,yti career institute - york,yti.edu,2,2013-06-30 - 2013-07-06,50
11,yti career institute - york,yti.edu,2,2013-07-07 - 2013-07-13,71
11,yti career institute - york,yti.edu,2,2013-07-14 - 2013-07-20,46
11,yti career institute - york,yti.edu,2,2013-07-21 - 2013-07-27,48
11,yti career institute - york,yti.edu,2,2013-07-28 - 2013-08-03,48
11,yti career institute - york,yti.edu,2,2013-08-04 - 2013-08-10,94
11,yti career institute - york,yti.edu,2,2013-08-11 - 2013-08-17,47
11,yti career institute - york,yti.edu,2,2013-08-18 - 2013-08-24,46
11,yti career institute - york,yti.edu,2,2013-08-25 - 2013-08-31,46
11,yti career institute - york,yti.edu,2,2013-09-01 - 2013-09-07,44
11,yti career institute - york,yti.edu,2,2013-09-08 - 2013-09-14,44
11,yti career institute - york,yti.edu,2,2013-09-15 - 2013-09-21,44
11,yti career institute - york,yti.edu,2,2013-09-22 - 2013-09-28,90
11,yti career institute - york,yti.edu,2,2013-09-29 - 2013-10-05,68
11,yti career institute - york,yti.edu,2,2013-10-06 - 2013-10-12,68
11,yti career institute - york,yti.edu,2,2013-10-13 - 2013-10-19,45
11,yti career institute - york,yti.edu,2,2013-10-20 - 2013-10-26,45
11,yti career institute - york,yti.edu,2,2013-10-27 - 2013-11-02,44
11,yti career institute - york,yti.edu,2,2013-11-03 - 2013-11-09,44
11,yti career institute - york,yti.edu,2,2013-11-10 - 2013-11-16,88
11,yti career institute - york,yti.edu,2,2013-11-17 - 2013-11-23,43
11,yti career institute - york,yti.edu,2,2013-11-24 - 2013-11-30,42
11,yti career institute - york,yti.edu,2,2013-12-01 - 2013-12-07,42
11,yti career institute - york,yti.edu,2,2013-12-08 - 2013-12-14,43
11,yti career institute - york,yti.edu,2,2013-12-15 - 2013-12-21,45
11,yti career institute - york,yti.edu,2,2013-12-22 - 2013-12-28,46
11,yti career institute - york,yti.edu,2,2013-12-29 - 2014-01-04,47
11,yti career institute - york,yti.edu,2,2014-01-05 - 2014-01-11,43
11,yti career institute - york,yti.edu,2,2014-01-12 - 2014-01-18,43
11,yti career institute - york,yti.edu,2,2014-01-19 - 2014-01-25,59
11,yti career institute - york,yti.edu,2,2014-01-26 - 2014-02-01,74
11,yti career institute - york,yti.edu,2,2014-02-02 - 2014-02-08,90
11,yti career institute - york,yti.edu,2,2014-02-09 - 2014-02-15,83
11,yti career institute - york,yti.edu,2,2014-02-16 - 2014-02-22,86
11,yti career institute - york,yti.edu,2,2014-02-23 - 2014-03-01,42
11,yti career institute - york,yti.edu,2,2014-03-02 - 2014-03-08,42
11,yti career institute - york,yti.edu,2,2014-03-09 - 2014-03-15,42
11,yti career institute - york,yti.edu,2,2014-03-16 - 2014-03-22,42
11,yti career institute - york,yti.edu,2,2014-03-23 - 2014-03-29,42
11,yti career institute - york,yti.edu,2,2014-03-30 - 2014-04-05,42
11,yti career institute - york,yti.edu,2,2014-04-06 - 2014-04-12,42
11,yti career institute - york,yti.edu,2,2014-04-13 - 2014-04-19,42
11,yti career institute - york,yti.edu,2,2014-04-20 - 2014-04-26,43
11,yti career institute - york,yti.edu,2,2014-04-27 - 2014-05-03,43
11,yti career institute - york,yti.edu,2,2014-05-04 - 2014-05-10,44
11,yti career institute - york,yti.edu,2,2014-05-11 - 2014-05-17,47
11,yti career institute - york,yti.edu,2,2014-05-18 - 2014-05-24,50
11,yti career institute - york,yti.edu,2,2014-05-25 - 2014-05-31,52
11,yti career institute - york,yti.edu,2,2014-06-01 - 2014-06-07,51
11,yti career institute - york,yti.edu,2,2014-06-08 - 2014-06-14,51
11,yti career institute - york,yti.edu,2,2014-06-15 - 2014-06-21,52
11,yti career institute - york,yti.edu,2,2014-06-22 - 2014-06-28,53
11,yti career institute - york,yti.edu,2,2014-06-29 - 2014-07-05,54
11,yti career institute - york,yti.edu,2,2014-07-06 - 2014-07-12,0
11,yti career institute - york,yti.edu,2,2014-07-13 - 2014-07-19,0
11,yti career institute - york,yti.edu,2,2014-07-20 - 2014-07-26,0
11,yti career institute - york,yti.edu,2,2014-07-27 - 2014-08-02,0
11,yti career institute - york,yti.edu,2,2014-08-03 - 2014-08-09,0
11,yti career institute - york,yti.edu,2,2014-08-10 - 2014-08-16,0
11,yti career institute - york,yti.edu,2,2014-08-17 - 2014-08-23,49
11,yti career institute - york,yti.edu,2,2014-08-24 - 2014-08-30,49
11,yti career institute - york,yti.edu,2,2014-08-31 - 2014-09-06,49
11,yti career institute - york,yti.edu,2,2014-09-07 - 2014-09-13,47
11,yti career institute - york,yti.edu,2,2014-09-14 - 2014-09-20,47
11,yti career institute - york,yti.edu,2,2014-09-21 - 2014-09-27,47
11,yti career institute - york,yti.edu,2,2014-09-28 - 2014-10-04,47
11,yti career institute - york,yti.edu,2,2014-10-05 - 2014-10-11,47
11,yti career institute - york,yti.edu,2,2014-10-12 - 2014-10-18,47
11,yti career institute - york,yti.edu,2,2014-10-19 - 2014-10-25,47
11,yti career institute - york,yti.edu,2,2014-10-26 - 2014-11-01,47
11,yti career institute - york,yti.edu,2,2014-11-02 - 2014-11-08,0
11,yti career institute - york,yti.edu,2,2014-11-09 - 2014-11-15,0
11,yti career institute - york,yti.edu,2,2014-11-16 - 2014-11-22,0
11,yti career institute - york,yti.edu,2,2014-11-23 - 2014-11-29,0
11,yti career institute - york,yti.edu,2,2014-11-30 - 2014-12-06,0
11,yti career institute - york,yti.edu,2,2014-12-07 - 2014-12-13,0
11,yti career institute - york,yti.edu,2,2014-12-14 - 2014-12-20,48
11,yti career institute - york,yti.edu,2,2014-12-21 - 2014-12-27,47
11,yti career institute - york,yti.edu,2,2014-12-28 - 2015-01-03,47
11,yti career institute - york,yti.edu,2,2015-01-04 - 2015-01-10,47
11,yti career institute - york,yti.edu,2,2015-01-11 - 2015-01-17,46
11,yti career institute - york,yti.edu,2,2015-01-18 - 2015-01-24,46
11,yti career institute - york,yti.edu,2,2015-01-25 - 2015-01-31,45
11,yti career institute - york,yti.edu,2,2015-02-01 - 2015-02-07,45
11,yti career institute - york,yti.edu,2,2015-02-08 - 2015-02-14,45
11,yti career institute - york,yti.edu,2,2015-02-15 - 2015-02-21,46
11,yti career institute - york,yti.edu,2,2015-02-22 - 2015-02-28,45
11,yti career institute - york,yti.edu,2,2015-03-01 - 2015-03-07,45
11,yti career institute - york,yti.edu,2,2015-03-08 - 2015-03-14,46
11,yti career institute - york,yti.edu,2,2015-03-15 - 2015-03-21,49
11,yti career institute - york,yti.edu,2,2015-03-22 - 2015-03-28,52
11,yti career institute - york,yti.edu,2,2015-03-29 - 2015-04-04,46
11,yti career institute - york,yti.edu,2,2015-04-05 - 2015-04-11,46
11,yti career institute - york,yti.edu,2,2015-04-12 - 2015-04-18,46
11,yti career institute - york,yti.edu,2,2015-04-19 - 2015-04-25,47
11,yti career institute - york,yti.edu,2,2015-04-26 - 2015-05-02,48
11,yti career institute - york,yti.edu,2,2015-05-03 - 2015-05-09,48
11,yti career institute - york,yti.edu,2,2015-05-10 - 2015-05-16,48
11,yti career institute - york,yti.edu,2,2015-05-17 - 2015-05-23,99
11,yti career institute - york,yti.edu,2,2015-05-24 - 2015-05-30,49
11,yti career institute - york,yti.edu,2,2015-05-31 - 2015-06-06,49
11,yti career institute - york,yti.edu,2,2015-06-07 - 2015-06-13,50
11,yti career institute - york,yti.edu,2,2015-06-14 - 2015-06-20,51
11,yti career institute - york,yti.edu,2,2015-06-21 - 2015-06-27,50
11,yti career institute - york,yti.edu,2,2015-06-28 - 2015-07-04,50
11,yti career institute - york,yti.edu,2,2015-07-05 - 2015-07-11,50
11,yti career institute - york,yti.edu,2,2015-07-12 - 2015-07-18,51
11,yti career institute - york,yti.edu,2,2015-07-19 - 2015-07-25,51
11,yti career institute - york,yti.edu,2,2015-07-26 - 2015-08-01,67
11,yti career institute - york,yti.edu,2,2015-08-02 - 2015-08-08,84
11,yti career institute - york,yti.edu,2,2015-08-09 - 2015-08-15,100
11,yti career institute - york,yti.edu,2,2015-08-16 - 2015-08-22,0
11,yti career institute - york,yti.edu,2,2015-08-23 - 2015-08-29,0
11,yti career institute - york,yti.edu,2,2015-08-30 - 2015-09-05,0
11,yti career institute - york,yti.edu,2,2015-09-06 - 2015-09-12,0
11,yti career institute - york,yti.edu,2,2015-09-13 - 2015-09-19,0
11,yti career institute - york,yti.edu,2,2015-09-20 - 2015-09-26,0
11,yti career institute - york,yti.edu,2,2015-09-27 - 2015-10-03,0
11,yti career institute - york,yti.edu,2,2015-10-04 - 2015-10-10,0
11,yti career institute - york,yti.edu,2,2015-10-11 - 2015-10-17,69
11,yti career institute - york,yti.edu,2,2015-10-18 - 2015-10-24,45
11,yti career institute - york,yti.edu,2,2015-10-25 - 2015-10-31,45
11,yti career institute - york,yti.edu,2,2015-11-01 - 2015-11-07,45
11,yti career institute - york,yti.edu,2,2015-11-08 - 2015-11-14,0
11,yti career institute - york,yti.edu,2,2015-11-15 - 2015-11-21,0
11,yti career institute - york,yti.edu,2,2015-11-22 - 2015-11-28,0
11,yti career institute - york,yti.edu,2,2015-11-29 - 2015-12-05,0
11,yti career institute - york,yti.edu,2,2015-12-06 - 2015-12-12,0
11,yti career institute - york,yti.edu,2,2015-12-13 - 2015-12-19,0
11,yti career institute - york,yti.edu,2,2015-12-20 - 2015-12-26,0
11,yti career institute - york,yti.edu,2,2015-12-27 - 2016-01-02,0
11,yti career institute - york,yti.edu,2,2016-01-03 - 2016-01-09,0
11,yti career institute - york,yti.edu,2,2016-01-10 - 2016-01-16,44
11,yti career institute - york,yti.edu,2,2016-01-17 - 2016-01-23,45
11,yti career institute - york,yti.edu,2,2016-01-24 - 2016-01-30,43
11,yti career institute - york,yti.edu,2,2016-01-31 - 2016-02-06,41
11,yti career institute - york,yti.edu,2,2016-02-07 - 2016-02-13,41
11,yti career institute - york,yti.edu,2,2016-02-14 - 2016-02-20,41
11,yti career institute - york,yti.edu,2,2016-02-21 - 2016-02-27,42
11,yti career institute - york,yti.edu,2,2016-02-28 - 2016-03-05,42
11,yti career institute - york,yti.edu,2,2016-03-06 - 2016-03-12,42
11,yti career institute - york,yti.edu,2,2016-03-13 - 2016-03-19,42
11,yti career institute - york,yti.edu,2,2016-03-20 - 2016-03-26,0
11,yti career institute - york,yti.edu,2,







,
11,yti career institute - york,yti.edu,2,






,
11,yti career institute - york,yti.edu,2,





,
11,yti career institute - york,yti.edu,2,




,
11,yti career institute - york,yti.edu,2,



,
11,yti career institute - york,yti.edu,2,


,
11,yti career institute - york,yti.edu,2,

,
11,yti career institute - york,yti.edu,2,
,
11,yti career institute - york,yti.edu,2,,
14,yuba college,yuba college,1,2013-03-31 - 2013-04-06,42
14,yuba college,yuba college,1,2013-04-07 - 2013-04-13,52
14,yuba college,yuba college,1,2013-04-14 - 2013-04-20,52
14,yuba college,yuba college,1,2013-04-21 - 2013-04-27,52
14,yuba college,yuba college,1,2013-04-28 - 2013-05-04,59
14,yuba college,yuba college,1,2013-05-05 - 2013-05-11,51
14,yuba college,yuba college,1,2013-05-12 - 2013-05-18,57
14,yuba college,yuba college,1,2013-05-19 - 2013-05-25,51
14,yuba college,yuba college,1,2013-05-26 - 2013-06-01,38
14,yuba college,yuba college,1,2013-06-02 - 2013-06-08,36
14,yuba college,yuba college,1,2013-06-09 - 2013-06-15,51
14,yuba college,yuba college,1,2013-06-16 - 2013-06-22,35
14,yuba college,yuba college,1,2013-06-23 - 2013-06-29,35
14,yuba college,yuba college,1,2013-06-30 - 2013-07-06,28
14,yuba college,yuba college,1,2013-07-07 - 2013-07-13,37
14,yuba college,yuba college,1,2013-07-14 - 2013-07-20,45
14,yuba college,yuba college,1,2013-07-21 - 2013-07-27,45
14,yuba college,yuba college,1,2013-07-28 - 2013-08-03,43
14,yuba college,yuba college,1,2013-08-04 - 2013-08-10,60
14,yuba college,yuba college,1,2013-08-11 - 2013-08-17,100
14,yuba college,yuba college,1,2013-08-18 - 2013-08-24,59
14,yuba college,yuba college,1,2013-08-25 - 2013-08-31,47
14,yuba college,yuba college,1,2013-09-01 - 2013-09-07,47
14,yuba college,yuba college,1,2013-09-08 - 2013-09-14,49
14,yuba college,yuba college,1,2013-09-15 - 2013-09-21,41
14,yuba college,yuba college,1,2013-09-22 - 2013-09-28,31
14,yuba college,yuba college,1,2013-09-29 - 2013-10-05,38
14,yuba college,yuba college,1,2013-10-06 - 2013-10-12,41
14,yuba college,yuba college,1,2013-10-13 - 2013-10-19,43
14,yuba college,yuba college,1,2013-10-20 - 2013-10-26,42
14,yuba college,yuba college,1,2013-10-27 - 2013-11-02,36
14,yuba college,yuba college,1,2013-11-03 - 2013-11-09,39
14,yuba college,yuba college,1,2013-11-10 - 2013-11-16,39
14,yuba college,yuba college,1,2013-11-17 - 2013-11-23,52
14,yuba college,yuba college,1,2013-11-24 - 2013-11-30,28
14,yuba college,yuba college,1,2013-12-01 - 2013-12-07,48
14,yuba college,yuba college,1,2013-12-08 - 2013-12-14,47
14,yuba college,yuba college,1,2013-12-15 - 2013-12-21,33
14,yuba college,yuba college,1,2013-12-22 - 2013-12-28,20
14,yuba college,yuba college,1,2013-12-29 - 2014-01-04,26
14,yuba college,yuba college,1,2014-01-05 - 2014-01-11,45
14,yuba college,yuba college,1,2014-01-12 - 2014-01-18,64
14,yuba college,yuba college,1,2014-01-19 - 2014-01-25,44
14,yuba college,yuba college,1,2014-01-26 - 2014-02-01,40
14,yuba college,yuba college,1,2014-02-02 - 2014-02-08,27
14,yuba college,yuba college,1,2014-02-09 - 2014-02-15,41
14,yuba college,yuba college,1,2014-02-16 - 2014-02-22,29
14,yuba college,yuba college,1,2014-02-23 - 2014-03-01,36
14,yuba college,yuba college,1,2014-03-02 - 2014-03-08,32
14,yuba college,yuba college,1,2014-03-09 - 2014-03-15,43
14,yuba college,yuba college,1,2014-03-16 - 2014-03-22,37
14,yuba college,yuba college,1,2014-03-23 - 2014-03-29,37
14,yuba college,yuba college,1,2014-03-30 - 2014-04-05,25
14,yuba college,yuba college,1,2014-04-06 - 2014-04-12,38
14,yuba college,yuba college,1,2014-04-13 - 2014-04-19,41
14,yuba college,yuba college,1,2014-04-20 - 2014-04-26,59
14,yuba college,yuba college,1,2014-04-27 - 2014-05-03,47
14,yuba college,yuba college,1,2014-05-04 - 2014-05-10,42
14,yuba college,yuba college,1,2014-05-11 - 2014-05-17,46
14,yuba college,yuba college,1,2014-05-18 - 2014-05-24,47
14,yuba college,yuba college,1,2014-05-25 - 2014-05-31,43
14,yuba college,yuba college,1,2014-06-01 - 2014-06-07,35
14,yuba college,yuba college,1,2014-06-08 - 2014-06-14,37
14,yuba college,yuba college,1,2014-06-15 - 2014-06-21,47
14,yuba college,yuba college,1,2014-06-22 - 2014-06-28,31
14,yuba college,yuba college,1,2014-06-29 - 2014-07-05,31
14,yuba college,yuba college,1,2014-07-06 - 2014-07-12,36
14,yuba college,yuba college,1,2014-07-13 - 2014-07-19,37
14,yuba college,yuba college,1,2014-07-20 - 2014-07-26,41
14,yuba college,yuba college,1,2014-07-27 - 2014-08-02,36
14,yuba college,yuba college,1,2014-08-03 - 2014-08-09,51
14,yuba college,yuba college,1,2014-08-10 - 2014-08-16,73
14,yuba college,yuba college,1,2014-08-17 - 2014-08-23,55
14,yuba college,yuba college,1,2014-08-24 - 2014-08-30,44
14,yuba college,yuba college,1,2014-08-31 - 2014-09-06,35
14,yuba college,yuba college,1,2014-09-07 - 2014-09-13,42
14,yuba college,yuba college,1,2014-09-14 - 2014-09-20,37
14,yuba college,yuba college,1,2014-09-21 - 2014-09-27,36
14,yuba college,yuba college,1,2014-09-28 - 2014-10-04,37
14,yuba college,yuba college,1,2014-10-05 - 2014-10-11,38
14,yuba college,yuba college,1,2014-10-12 - 2014-10-18,39
14,yuba college,yuba college,1,2014-10-19 - 2014-10-25,42
14,yuba college,yuba college,1,2014-10-26 - 2014-11-01,30
14,yuba college,yuba college,1,2014-11-02 - 2014-11-08,34
14,yuba college,yuba college,1,2014-11-09 - 2014-11-15,41
14,yuba college,yuba college,1,2014-11-16 - 2014-11-22,47
14,yuba college,yuba college,1,2014-11-23 - 2014-11-29,30
14,yuba college,yuba college,1,2014-11-30 - 2014-12-06,37
14,yuba college,yuba college,1,2014-12-07 - 2014-12-13,38
14,yuba college,yuba college,1,2014-12-14 - 2014-12-20,41
14,yuba college,yuba college,1,2014-12-21 - 2014-12-27,17
14,yuba college,yuba college,1,2014-12-28 - 2015-01-03,24
14,yuba college,yuba college,1,2015-01-04 - 2015-01-10,40
14,yuba college,yuba college,1,2015-01-11 - 2015-01-17,61
14,yuba college,yuba college,1,2015-01-18 - 2015-01-24,42
14,yuba college,yuba college,1,2015-01-25 - 2015-01-31,46
14,yuba college,yuba college,1,2015-02-01 - 2015-02-07,37
14,yuba college,yuba college,1,2015-02-08 - 2015-02-14,40
14,yuba college,yuba college,1,2015-02-15 - 2015-02-21,33
14,yuba college,yuba college,1,2015-02-22 - 2015-02-28,37
14,yuba college,yuba college,1,2015-03-01 - 2015-03-07,39
14,yuba college,yuba college,1,2015-03-08 - 2015-03-14,38
14,yuba college,yuba college,1,2015-03-15 - 2015-03-21,33
14,yuba college,yuba college,1,2015-03-22 - 2015-03-28,33
14,yuba college,yuba college,1,2015-03-29 - 2015-04-04,24
14,yuba college,yuba college,1,2015-04-05 - 2015-04-11,37
14,yuba college,yuba college,1,2015-04-12 - 2015-04-18,40
14,yuba college,yuba college,1,2015-04-19 - 2015-04-25,51
14,yuba college,yuba college,1,2015-04-26 - 2015-05-02,44
14,yuba college,yuba college,1,2015-05-03 - 2015-05-09,45
14,yuba college,yuba college,1,2015-05-10 - 2015-05-16,47
14,yuba college,yuba college,1,2015-05-17 - 2015-05-23,45
14,yuba college,yuba college,1,2015-05-24 - 2015-05-30,33
14,yuba college,yuba college,1,2015-05-31 - 2015-06-06,30
14,yuba college,yuba college,1,2015-06-07 - 2015-06-13,44
14,yuba college,yuba college,1,2015-06-14 - 2015-06-20,32
14,yuba college,yuba college,1,2015-06-21 - 2015-06-27,31
14,yuba college,yuba college,1,2015-06-28 - 2015-07-04,24
14,yuba college,yuba college,1,2015-07-05 - 2015-07-11,32
14,yuba college,yuba college,1,2015-07-12 - 2015-07-18,28
14,yuba college,yuba college,1,2015-07-19 - 2015-07-25,31
14,yuba college,yuba college,1,2015-07-26 - 2015-08-01,28
14,yuba college,yuba college,1,2015-08-02 - 2015-08-08,33
14,yuba college,yuba college,1,2015-08-09 - 2015-08-15,41
14,yuba college,yuba college,1,2015-08-16 - 2015-08-22,72
14,yuba college,yuba college,1,2015-08-23 - 2015-08-29,49
14,yuba college,yuba college,1,2015-08-30 - 2015-09-05,43
14,yuba college,yuba college,1,2015-09-06 - 2015-09-12,39
14,yuba college,yuba college,1,2015-09-13 - 2015-09-19,38
14,yuba college,yuba college,1,2015-09-20 - 2015-09-26,36
14,yuba college,yuba college,1,2015-09-27 - 2015-10-03,35
14,yuba college,yuba college,1,2015-10-04 - 2015-10-10,28
14,yuba college,yuba college,1,2015-10-11 - 2015-10-17,34
14,yuba college,yuba college,1,2015-10-18 - 2015-10-24,30
14,yuba college,yuba college,1,2015-10-25 - 2015-10-31,27
14,yuba college,yuba college,1,2015-11-01 - 2015-11-07,36
14,yuba college,yuba college,1,2015-11-08 - 2015-11-14,26
14,yuba college,yuba college,1,2015-11-15 - 2015-11-21,36
14,yuba college,yuba college,1,2015-11-22 - 2015-11-28,32
14,yuba college,yuba college,1,2015-11-29 - 2015-12-05,34
14,yuba college,yuba college,1,2015-12-06 - 2015-12-12,35
14,yuba college,yuba college,1,2015-12-13 - 2015-12-19,38
14,yuba college,yuba college,1,2015-12-20 - 2015-12-26,20
14,yuba college,yuba college,1,2015-12-27 - 2016-01-02,22
14,yuba college,yuba college,1,2016-01-03 - 2016-01-09,31
14,yuba college,yuba college,1,2016-01-10 - 2016-01-16,35
14,yuba college,yuba college,1,2016-01-17 - 2016-01-23,54
14,yuba college,yuba college,1,2016-01-24 - 2016-01-30,44
14,yuba college,yuba college,1,2016-01-31 - 2016-02-06,38
14,yuba college,yuba college,1,2016-02-07 - 2016-02-13,32
14,yuba college,yuba college,1,2016-02-14 - 2016-02-20,27
14,yuba college,yuba college,1,2016-02-21 - 2016-02-27,32
14,yuba college,yuba college,1,2016-02-28 - 2016-03-05,31
